kind,name,molecular_formula,SMILES,pubchem_cid,InChI,InChIKey,total_exact_mass,exact_mass,instrument,instrument_type,ms_level,ionization,ionization_mode,spectrum,score
biological,"Methyl m-hydroxycinnamate, TMS derivative",C13H18O3Si,O=C(OC)C=CC=1C=CC=C(O[Si](C)(C)C)C1,,"InChI=1S/C13H18O3Si/c1-15-13(14)9-8-11-6-5-7-12(10-11)16-17(2,3)4/h5-10H,1-4H3/b9-8+",SFBTYZWYVDJDMP-CMDGGOBGSA-N,250.102520966,,,,MS1,,positive,"[(15.0, 1.1), (29.0, 2.5), (51.0, 2.5), (52.0, 2.5), (53.0, 0.1), (58.0, 4.2), (59.0, 0.3), (60.0, 0.1), (64.0, 0.1), (73.0, 34.2), (74.0, 6.0), (75.0, 6.2), (76.0, 7.7), (77.0, 2.1), (78.0, 0.1), (85.0, 0.1), (87.0, 2.5), (88.0, 0.1), (89.0, 2.5), (90.0, 0.8), (91.0, 0.1), (100.0, 0.9), (101.0, 7.3), (102.0, 9.9), (103.0, 3.1), (104.0, 0.8), (114.0, 0.2), (115.0, 1.6), (116.0, 0.1), (120.0, 2.3), (121.0, 0.3), (127.0, 2.3), (128.0, 0.2), (129.0, 0.1), (131.0, 2.4), (132.0, 0.2), (135.0, 2.3), (136.0, 0.3), (147.0, 2.3), (148.0, 0.3), (149.0, 2.4), (150.0, 2.6), (151.0, 0.4), (152.0, 0.1), (153.0, 2.3), (154.0, 0.3), (155.0, 0.1), (157.0, 2.3), (158.0, 0.3), (159.0, 0.1), (161.0, 17.8), (162.0, 1.9), (163.0, 0.1), (165.0, 29.8), (166.0, 6.7), (167.0, 1.7), (168.0, 0.2), (175.0, 2.2), (176.0, 11.7), (177.0, 2.2), (178.0, 0.5), (190.0, 2.2), (191.0, 54.2), (192.0, 9.4), (193.0, 2.6), (194.0, 0.2), (195.0, 2.2), (196.0, 0.3), (197.0, 0.1), (205.0, 2.2), (206.0, 0.3), (207.0, 0.1), (219.0, 22.1), (220.0, 8.5), (221.0, 1.9), (222.0, 0.3), (233.0, 2.2), (234.0, 7.0), (235.0, 30.1), (236.0, 7.9), (237.0, 2.0), (238.0, 0.2), (249.0, 17.5), (250.0, 100.0), (251.0, 19.6), (252.0, 5.4), (253.0, 0.6)]",3.5714285714285716
biological,"mono-Methyl terephthalate, TMS derivative",C12H16O4Si,O=C(OC)C1=CC=C(C=C1)C(=O)O[Si](C)(C)C,,"InChI=1S/C12H16O4Si/c1-15-11(13)9-5-7-10(8-6-9)12(14)16-17(2,3)4/h5-8H,1-4H3",FNLVJTFJPSHQNF-UHFFFAOYSA-N,252.08178552200002,,,,MS1,,positive,"[(15.0, 4.0), (25.0, 0.2), (26.0, 0.3), (27.0, 0.5), (29.0, 1.2), (38.0, 0.8), (39.0, 1.2), (44.0, 1.3), (49.0, 0.7), (50.0, 0.1), (52.0, 0.7), (53.0, 3.8), (54.0, 0.1), (57.0, 1.3), (58.0, 4.9), (59.0, 1.4), (60.0, 0.9), (61.0, 0.5), (62.0, 2.0), (63.0, 0.1), (65.0, 0.1), (68.0, 0.7), (72.0, 0.6), (73.0, 95.8), (74.0, 14.8), (75.0, 7.6), (76.0, 8.4), (77.0, 1.7), (78.0, 1.9), (79.0, 0.1), (83.0, 0.6), (86.0, 0.4), (89.0, 5.5), (90.0, 1.2), (91.0, 0.4), (95.0, 0.7), (98.0, 0.4), (102.0, 0.6), (103.0, 0.5), (104.0, 36.7), (105.0, 4.9), (106.0, 0.3), (107.0, 0.7), (109.0, 0.1), (114.0, 0.6), (117.0, 7.8), (118.0, 0.9), (119.0, 1.0), (120.0, 0.9), (123.0, 1.1), (124.0, 0.1), (127.0, 0.6), (131.0, 0.6), (132.0, 13.4), (133.0, 2.7), (134.0, 0.2), (135.0, 11.2), (136.0, 1.0), (137.0, 0.9), (147.0, 0.8), (148.0, 2.1), (149.0, 0.9), (150.0, 0.1), (156.0, 0.6), (163.0, 100.0), (164.0, 10.5), (165.0, 1.0), (166.0, 0.7), (177.0, 1.9), (178.0, 5.4), (179.0, 0.8), (180.0, 0.2), (192.0, 0.6), (193.0, 43.2), (194.0, 8.3), (195.0, 2.2), (196.0, 0.2), (207.0, 2.5), (208.0, 1.6), (209.0, 0.3), (210.0, 0.7), (211.0, 0.1), (220.0, 0.6), (221.0, 13.4), (222.0, 17.3), (223.0, 3.7), (224.0, 0.9), (225.0, 0.1), (226.0, 1.2), (227.0, 0.2), (233.0, 0.6), (234.0, 0.1), (235.0, 0.6), (236.0, 5.1), (237.0, 28.8), (238.0, 4.9), (239.0, 1.5), (240.0, 0.1), (250.0, 1.2), (251.0, 14.0), (252.0, 82.2), (253.0, 15.0), (254.0, 4.6), (255.0, 0.4)]",3.5714285714285716
biological,"Desethyl terbumeton, TMS derivative",C11H23N5OSi,N=1C(=NC(=NC1NC(C)(C)C)N[Si](C)(C)C)OC,,"InChI=1S/C11H23N5OSi/c1-11(2,3)15-8-12-9(16-18(5,6)7)14-10(13-8)17-4/h1-7H3,(H2,12,13,14,15,16)",CYRJGAQDUWAGEU-UHFFFAOYSA-N,269.167186886,,,,MS1,,positive,"[(15.0, 24.8), (16.0, 0.3), (27.0, 4.5), (28.0, 7.6), (29.0, 11.6), (30.0, 1.4), (39.0, 1.0), (40.0, 1.2), (41.0, 39.8), (42.0, 13.6), (43.0, 8.9), (44.0, 3.6), (45.0, 1.8), (46.0, 0.2), (52.0, 0.6), (53.0, 1.7), (54.0, 1.0), (55.0, 9.6), (56.0, 14.8), (57.0, 100.0), (58.0, 36.4), (59.0, 6.0), (60.0, 1.5), (61.0, 0.1), (67.0, 2.3), (68.0, 21.0), (69.0, 9.4), (70.0, 3.0), (71.0, 5.2), (72.0, 7.8), (73.0, 8.3), (74.0, 4.5), (75.0, 1.1), (76.0, 0.1), (81.0, 2.3), (82.0, 1.5), (83.0, 15.7), (84.0, 17.4), (85.0, 8.2), (86.0, 1.1), (87.0, 0.2), (88.0, 1.0), (89.0, 1.3), (90.0, 0.1), (93.0, 1.2), (94.0, 4.5), (95.0, 0.3), (96.0, 0.6), (97.0, 2.6), (98.0, 7.0), (99.0, 12.1), (100.0, 11.0), (101.0, 2.3), (102.0, 0.4), (108.0, 0.8), (109.0, 1.4), (110.0, 10.5), (111.0, 6.3), (112.0, 2.2), (113.0, 0.4), (114.0, 2.4), (115.0, 0.9), (116.0, 0.1), (122.0, 0.6), (124.0, 2.0), (125.0, 4.0), (126.0, 5.8), (127.0, 3.4), (128.0, 0.5), (129.0, 0.1), (135.0, 0.7), (136.0, 2.3), (137.0, 0.5), (138.0, 0.1), (140.0, 2.6), (141.0, 4.4), (142.0, 0.5), (143.0, 0.1), (150.0, 1.1), (151.0, 1.7), (152.0, 3.6), (153.0, 1.5), (154.0, 0.2), (155.0, 0.1), (156.0, 1.2), (157.0, 0.1), (165.0, 0.6), (166.0, 1.6), (167.0, 1.5), (168.0, 1.1), (169.0, 0.1), (170.0, 0.1), (181.0, 0.5), (182.0, 3.8), (183.0, 4.2), (184.0, 0.6), (185.0, 0.1), (192.0, 0.5), (194.0, 0.6), (195.0, 0.2), (196.0, 0.5), (197.0, 4.7), (198.0, 4.4), (199.0, 0.7), (200.0, 0.2), (207.0, 0.5), (208.0, 0.6), (209.0, 1.8), (210.0, 0.2), (211.0, 0.7), (212.0, 0.5), (213.0, 5.3), (214.0, 0.7), (215.0, 0.2), (223.0, 0.5), (224.0, 2.9), (225.0, 0.4), (226.0, 0.1), (238.0, 1.7), (239.0, 3.1), (240.0, 0.5), (241.0, 0.1), (253.0, 4.5), (254.0, 30.1), (255.0, 5.5), (256.0, 1.4), (257.0, 0.1), (269.0, 84.9), (270.0, 16.0), (271.0, 4.2), (272.0, 0.5)]",3.5714285714285716
biological,"3-Aminophenol, TMS derivative",C9H15NOSi,O(C1=CC=CC(N)=C1)[Si](C)(C)C,,"InChI=1S/C9H15NOSi/c1-12(2,3)11-9-6-4-5-8(10)7-9/h4-7H,10H2,1-3H3",GSYUIHQMZSVLBA-UHFFFAOYSA-N,181.09229062999998,,,,MS1,,positive,"[(15.0, 1.7), (17.0, 0.1), (27.0, 0.6), (28.0, 1.5), (29.0, 0.5), (38.0, 0.2), (39.0, 3.7), (40.0, 0.3), (41.0, 0.3), (42.0, 1.7), (43.0, 0.7), (44.0, 0.5), (49.0, 0.4), (50.0, 0.7), (51.0, 5.9), (52.0, 1.4), (53.0, 3.2), (54.0, 2.0), (57.0, 1.8), (58.0, 11.1), (59.0, 2.1), (60.0, 0.5), (61.0, 0.1), (64.0, 1.8), (65.0, 3.5), (66.0, 10.7), (67.0, 1.9), (68.0, 0.7), (72.0, 1.2), (73.0, 48.4), (74.0, 8.6), (75.0, 5.6), (76.0, 6.7), (77.0, 1.1), (80.0, 1.1), (84.0, 0.6), (86.0, 0.6), (89.0, 1.0), (90.0, 3.9), (91.0, 6.4), (92.0, 43.5), (93.0, 3.2), (94.0, 0.1), (96.0, 0.6), (98.0, 1.2), (99.0, 3.4), (100.0, 0.3), (101.0, 0.7), (104.0, 0.6), (105.0, 0.7), (106.0, 0.5), (107.0, 0.8), (108.0, 2.8), (109.0, 0.6), (114.0, 0.6), (117.0, 0.6), (126.0, 1.2), (127.0, 0.2), (135.0, 0.6), (136.0, 11.7), (137.0, 3.2), (138.0, 0.7), (139.0, 0.1), (140.0, 0.6), (149.0, 1.2), (150.0, 4.4), (151.0, 2.9), (152.0, 2.3), (153.0, 0.9), (154.0, 0.1), (163.0, 0.5), (164.0, 6.0), (165.0, 24.9), (166.0, 51.7), (167.0, 9.2), (168.0, 2.4), (169.0, 0.2), (179.0, 1.7), (180.0, 26.4), (181.0, 100.0), (182.0, 15.9), (183.0, 4.5), (184.0, 0.3)]",3.5714285714285716
biological,"Dicyclopropylmethanol, TMS derivative",C10H20OSi,O(C(C1CC1)C2CC2)[Si](C)(C)C,,"InChI=1S/C10H20OSi/c1-12(2,3)11-10(8-4-5-8)9-6-7-9/h8-10H,4-7H2,1-3H3",OUYQKNLEKCJOLJ-UHFFFAOYSA-N,184.12834179,,,,MS1,,positive,"[(15.0, 2.3), (27.0, 1.4), (28.0, 0.3), (29.0, 1.7), (39.0, 1.8), (40.0, 1.4), (41.0, 10.0), (42.0, 0.3), (51.0, 0.3), (52.0, 1.5), (53.0, 2.2), (54.0, 1.4), (55.0, 2.3), (56.0, 0.1), (57.0, 0.2), (58.0, 1.4), (59.0, 0.4), (60.0, 0.3), (65.0, 0.5), (66.0, 1.8), (67.0, 8.5), (68.0, 1.2), (69.0, 0.8), (72.0, 0.4), (73.0, 8.4), (74.0, 2.7), (75.0, 0.8), (76.0, 0.1), (77.0, 0.3), (78.0, 0.3), (80.0, 0.9), (81.0, 0.3), (82.0, 0.2), (89.0, 1.4), (90.0, 0.6), (94.0, 1.3), (95.0, 100.0), (96.0, 7.7), (97.0, 0.2), (99.0, 0.2), (100.0, 0.2), (101.0, 0.6), (103.0, 0.2), (111.0, 0.2), (112.0, 0.3), (113.0, 0.6), (114.0, 2.3), (115.0, 1.8), (116.0, 0.5), (127.0, 0.5), (128.0, 1.1), (129.0, 0.1), (130.0, 0.3), (139.0, 0.5), (140.0, 0.6), (141.0, 0.1), (143.0, 17.2), (144.0, 3.0), (145.0, 0.8), (146.0, 0.1), (152.0, 0.2), (153.0, 0.3), (154.0, 0.8), (155.0, 0.1), (156.0, 2.2), (157.0, 0.8), (158.0, 0.1), (167.0, 0.2), (168.0, 3.3), (169.0, 11.1), (170.0, 1.7), (171.0, 0.4), (183.0, 4.6), (184.0, 29.7), (185.0, 4.9), (186.0, 1.4), (187.0, 0.2)]",3.5714285714285716
biological,"DL-Phenylalanine, TMS derivative",C12H19NO2Si,O=C(O[Si](C)(C)C)C(N)CC=1C=CC=CC1,,"InChI=1S/C12H19NO2Si/c1-16(2,3)15-12(14)11(13)9-10-7-5-4-6-8-10/h4-8,11H,9,13H2,1-3H3",NBXFAHHUVWSAFQ-UHFFFAOYSA-N,237.118505378,,,,MS1,,positive,"[(15.0, 0.5), (27.0, 0.2), (28.0, 2.8), (30.0, 0.4), (38.0, 0.4), (39.0, 1.6), (40.0, 0.1), (42.0, 0.2), (43.0, 1.1), (44.0, 0.6), (50.0, 0.4), (51.0, 1.8), (52.0, 0.6), (53.0, 0.4), (56.0, 0.3), (57.0, 5.3), (58.0, 3.2), (59.0, 0.7), (60.0, 0.1), (63.0, 0.5), (64.0, 1.4), (65.0, 2.2), (66.0, 0.1), (67.0, 0.5), (68.0, 0.5), (70.0, 0.9), (73.0, 88.9), (74.0, 9.0), (75.0, 4.1), (76.0, 0.3), (77.0, 8.5), (78.0, 1.8), (81.0, 0.3), (82.0, 0.5), (86.0, 0.4), (89.0, 1.7), (90.0, 0.6), (91.0, 48.4), (92.0, 5.1), (93.0, 0.3), (101.0, 0.4), (102.0, 0.6), (103.0, 1.0), (104.0, 0.6), (105.0, 1.1), (106.0, 0.6), (114.0, 0.1), (116.0, 1.0), (117.0, 3.6), (118.0, 1.6), (119.0, 2.8), (120.0, 100.0), (121.0, 9.1), (122.0, 0.3), (130.0, 0.4), (131.0, 3.5), (132.0, 2.0), (133.0, 0.2), (135.0, 0.5), (136.0, 0.1), (145.0, 0.8), (146.0, 18.7), (147.0, 4.5), (148.0, 13.9), (149.0, 1.4), (160.0, 1.1), (161.0, 0.6), (162.0, 0.1), (163.0, 0.5), (192.0, 2.3), (193.0, 0.8), (194.0, 0.1), (206.0, 0.4), (207.0, 2.4), (208.0, 0.4), (209.0, 0.1), (220.0, 1.3), (221.0, 8.6), (222.0, 17.8), (223.0, 3.8), (224.0, 0.9), (225.0, 0.1), (235.0, 0.4), (236.0, 15.2), (237.0, 60.0), (238.0, 11.4), (239.0, 3.1), (240.0, 0.3)]",3.5714285714285716
biological,"Phenylpyruvic acid, TMS derivative",C12H16O3Si,O=C(O[Si](C)(C)C)C(=O)CC=1C=CC=CC1,,"InChI=1S/C12H16O3Si/c1-16(2,3)15-12(14)11(13)9-10-7-5-4-6-8-10/h4-8H,9H2,1-3H3",SFYBUBFZHHDDRX-UHFFFAOYSA-N,236.086870902,,,,MS1,,positive,"[(27.0, 0.9), (29.0, 0.3), (39.0, 0.7), (41.0, 1.2), (43.0, 1.3), (51.0, 0.8), (52.0, 0.4), (53.0, 0.4), (57.0, 0.7), (58.0, 4.5), (59.0, 0.8), (60.0, 0.1), (61.0, 0.3), (64.0, 0.8), (65.0, 0.6), (71.0, 0.3), (72.0, 0.2), (73.0, 100.0), (74.0, 9.7), (75.0, 4.3), (76.0, 0.2), (77.0, 2.2), (78.0, 1.2), (79.0, 0.1), (86.0, 0.2), (88.0, 0.1), (89.0, 0.4), (90.0, 1.0), (91.0, 16.8), (92.0, 1.6), (100.0, 0.3), (102.0, 0.3), (103.0, 2.6), (104.0, 0.7), (106.0, 0.6), (114.0, 0.2), (117.0, 8.3), (118.0, 1.5), (119.0, 24.9), (120.0, 2.1), (121.0, 0.1), (130.0, 0.1), (145.0, 1.5), (146.0, 0.1), (147.0, 5.4), (148.0, 0.7), (162.0, 0.3), (166.0, 0.3), (176.0, 0.3), (177.0, 2.7), (178.0, 0.4), (179.0, 0.1), (184.0, 0.3), (186.0, 0.3), (191.0, 1.8), (192.0, 16.2), (193.0, 3.1), (194.0, 1.1), (195.0, 0.1), (196.0, 0.3), (205.0, 0.6), (206.0, 3.6), (207.0, 1.2), (208.0, 0.9), (209.0, 0.1), (217.0, 0.3), (218.0, 0.3), (219.0, 0.4), (220.0, 1.7), (221.0, 21.5), (222.0, 4.0), (223.0, 1.1), (224.0, 0.1), (233.0, 0.3), (234.0, 1.0), (235.0, 4.7), (236.0, 40.2), (237.0, 7.5), (238.0, 2.1), (239.0, 0.2)]",3.5714285714285716
biological,"Hydroquinone, TMS derivative",C9H14O2Si,OC1=CC=C(O[Si](C)(C)C)C=C1,,"InChI=1S/C9H14O2Si/c1-12(2,3)11-9-6-4-8(10)5-7-9/h4-7,10H,1-3H3",UDSMTNDZFCWEJL-UHFFFAOYSA-N,182.076306218,,,,MS1,,positive,"[(15.0, 1.2), (27.0, 1.1), (29.0, 1.1), (31.0, 1.0), (39.0, 1.0), (41.0, 0.5), (42.0, 1.0), (43.0, 3.9), (44.0, 0.1), (50.0, 1.6), (51.0, 2.2), (52.0, 0.9), (53.0, 1.2), (54.0, 0.3), (55.0, 0.6), (56.0, 0.7), (57.0, 1.2), (58.0, 8.7), (59.0, 2.4), (60.0, 0.7), (62.0, 0.3), (65.0, 0.6), (66.0, 0.6), (67.0, 5.3), (68.0, 0.2), (72.0, 0.4), (73.0, 85.0), (74.0, 9.4), (75.0, 6.4), (76.0, 0.4), (77.0, 0.1), (80.0, 0.4), (81.0, 0.1), (83.0, 0.9), (84.0, 0.3), (89.0, 2.1), (90.0, 1.3), (91.0, 1.5), (92.0, 1.5), (93.0, 37.9), (94.0, 2.9), (95.0, 0.2), (98.0, 0.6), (99.0, 1.4), (100.0, 0.1), (101.0, 0.6), (107.0, 0.6), (108.0, 1.3), (109.0, 3.9), (110.0, 0.9), (114.0, 2.4), (115.0, 0.2), (125.0, 0.6), (127.0, 0.6), (135.0, 0.5), (137.0, 13.2), (138.0, 2.7), (139.0, 1.3), (140.0, 1.3), (141.0, 0.1), (151.0, 2.9), (152.0, 11.6), (153.0, 2.1), (154.0, 0.5), (156.0, 1.1), (157.0, 0.1), (165.0, 1.7), (166.0, 11.3), (167.0, 52.6), (168.0, 7.6), (169.0, 2.4), (170.0, 0.2), (180.0, 0.5), (181.0, 11.1), (182.0, 100.0), (183.0, 15.2), (184.0, 4.5), (185.0, 0.4)]",3.5714285714285716
biological,"10-Undecynoic acid, TMS derivative",C14H26O2Si,O=C(O[Si](C)(C)C)CCCCCCCCC#C,,"InChI=1S/C14H26O2Si/c1-5-6-7-8-9-10-11-12-13-14(15)16-17(2,3)4/h1H,6-13H2,2-4H3",WIYSYHQTJHMWCM-UHFFFAOYSA-N,254.170206602,,,,MS1,,positive,"[(14.0, 0.4), (15.0, 11.8), (16.0, 0.1), (26.0, 0.6), (27.0, 38.9), (28.0, 17.4), (29.0, 36.0), (30.0, 0.7), (31.0, 0.7), (38.0, 0.6), (39.0, 46.8), (40.0, 11.9), (41.0, 40.6), (42.0, 31.1), (43.0, 34.9), (44.0, 10.0), (45.0, 2.8), (46.0, 0.4), (51.0, 2.1), (52.0, 4.8), (53.0, 45.0), (54.0, 11.4), (55.0, 24.8), (56.0, 14.3), (57.0, 25.5), (58.0, 57.4), (59.0, 5.7), (60.0, 8.7), (61.0, 1.4), (65.0, 1.4), (66.0, 4.9), (67.0, 16.1), (68.0, 2.1), (69.0, 11.7), (70.0, 7.7), (71.0, 2.3), (72.0, 1.9), (73.0, 23.1), (74.0, 24.1), (75.0, 7.5), (76.0, 1.2), (77.0, 0.2), (78.0, 0.7), (79.0, 1.6), (80.0, 7.5), (81.0, 13.6), (82.0, 2.4), (83.0, 6.8), (84.0, 6.2), (85.0, 1.9), (86.0, 9.2), (87.0, 0.7), (88.0, 0.3), (89.0, 0.9), (90.0, 0.3), (93.0, 0.7), (94.0, 1.5), (95.0, 3.3), (96.0, 3.4), (97.0, 3.8), (98.0, 5.8), (99.0, 3.7), (100.0, 0.2), (101.0, 1.9), (102.0, 1.1), (103.0, 0.1), (106.0, 1.2), (107.0, 1.6), (108.0, 0.9), (109.0, 2.2), (110.0, 0.4), (111.0, 2.0), (112.0, 0.7), (113.0, 0.2), (114.0, 2.3), (115.0, 2.1), (116.0, 3.7), (117.0, 2.1), (118.0, 0.3), (119.0, 0.1), (122.0, 0.8), (123.0, 7.8), (124.0, 1.1), (125.0, 2.0), (126.0, 1.0), (127.0, 1.1), (128.0, 0.1), (129.0, 3.9), (130.0, 2.3), (131.0, 2.0), (132.0, 0.3), (137.0, 2.7), (138.0, 0.3), (141.0, 0.1), (142.0, 0.2), (143.0, 1.9), (144.0, 2.5), (145.0, 0.7), (146.0, 0.3), (156.0, 0.3), (157.0, 1.0), (158.0, 2.6), (159.0, 1.6), (160.0, 0.2), (162.0, 0.7), (164.0, 0.8), (165.0, 9.9), (166.0, 1.2), (170.0, 0.6), (171.0, 1.1), (172.0, 1.6), (173.0, 1.1), (174.0, 0.1), (180.0, 0.1), (183.0, 0.7), (184.0, 0.1), (185.0, 0.8), (186.0, 0.1), (187.0, 3.0), (188.0, 0.4), (189.0, 0.1), (199.0, 0.7), (200.0, 0.1), (209.0, 1.3), (210.0, 0.2), (215.0, 2.0), (216.0, 1.0), (217.0, 0.2), (224.0, 0.6), (225.0, 0.1), (238.0, 2.7), (239.0, 16.8), (240.0, 3.3), (241.0, 0.8), (242.0, 0.1), (254.0, 100.0), (255.0, 20.3), (256.0, 5.4), (257.0, 0.8), (258.0, 0.1)]",3.5714285714285716
biological,"Syringaldehyde, TMS derivative",C12H18O4Si,O=CC1=CC(OC)=C(O[Si](C)(C)C)C(OC)=C1,,"InChI=1S/C12H18O4Si/c1-14-10-6-9(8-13)7-11(15-2)12(10)16-17(3,4)5/h6-8H,1-5H3",RYSJAQSTIILRKM-UHFFFAOYSA-N,254.09743558600002,,,,MS1,,positive,"[(15.0, 6.6), (29.0, 6.2), (31.0, 0.4), (39.0, 0.7), (41.0, 0.5), (43.0, 1.9), (44.0, 0.3), (45.0, 0.6), (53.0, 4.8), (54.0, 0.1), (55.0, 1.7), (56.0, 0.3), (57.0, 2.5), (58.0, 6.8), (59.0, 0.5), (60.0, 0.2), (62.0, 0.3), (65.0, 1.0), (66.0, 2.7), (67.0, 0.1), (68.0, 0.8), (69.0, 0.2), (70.0, 0.6), (71.0, 0.1), (72.0, 1.0), (73.0, 100.0), (74.0, 14.1), (75.0, 5.1), (76.0, 0.4), (78.0, 2.3), (79.0, 1.2), (80.0, 1.3), (81.0, 1.0), (82.0, 2.1), (83.0, 0.8), (84.0, 0.7), (87.0, 1.3), (88.0, 0.2), (89.0, 5.5), (90.0, 2.8), (91.0, 2.3), (92.0, 2.5), (93.0, 0.9), (94.0, 0.6), (95.0, 3.3), (96.0, 0.1), (97.0, 0.7), (99.0, 1.2), (100.0, 0.1), (101.0, 2.6), (102.0, 0.2), (103.0, 0.7), (104.0, 1.1), (106.0, 3.6), (107.0, 1.9), (108.0, 2.4), (109.0, 1.4), (110.0, 0.8), (111.0, 0.7), (112.0, 0.7), (114.0, 4.1), (115.0, 0.5), (116.0, 0.1), (118.0, 0.6), (120.0, 2.6), (121.0, 3.2), (122.0, 1.4), (123.0, 1.3), (124.0, 0.1), (125.0, 0.4), (126.0, 0.6), (127.0, 1.3), (128.0, 0.8), (129.0, 6.2), (130.0, 1.3), (131.0, 0.3), (133.0, 0.1), (134.0, 1.4), (135.0, 9.8), (136.0, 2.9), (137.0, 0.4), (138.0, 0.6), (139.0, 0.2), (141.0, 0.1), (143.0, 1.2), (144.0, 5.8), (145.0, 1.3), (146.0, 0.3), (149.0, 1.2), (150.0, 9.3), (151.0, 1.5), (152.0, 1.9), (153.0, 0.9), (154.0, 2.0), (155.0, 0.2), (156.0, 0.7), (157.0, 0.7), (158.0, 0.1), (161.0, 0.6), (163.0, 2.5), (164.0, 2.7), (165.0, 4.7), (166.0, 1.6), (167.0, 1.4), (168.0, 1.4), (169.0, 0.8), (170.0, 0.1), (173.0, 0.6), (178.0, 2.4), (179.0, 0.9), (180.0, 3.3), (181.0, 3.4), (182.0, 1.1), (183.0, 1.4), (184.0, 0.2), (192.0, 0.6), (193.0, 0.6), (194.0, 6.7), (195.0, 5.7), (196.0, 7.7), (197.0, 1.2), (198.0, 1.5), (199.0, 0.2), (208.0, 3.6), (209.0, 4.2), (210.0, 3.1), (211.0, 9.0), (212.0, 1.5), (213.0, 0.4), (222.0, 1.2), (223.0, 11.9), (224.0, 34.5), (225.0, 14.2), (226.0, 5.5), (227.0, 1.0), (228.0, 0.2), (237.0, 1.1), (238.0, 7.3), (239.0, 55.4), (240.0, 12.7), (241.0, 3.4), (242.0, 0.4), (249.0, 0.5), (250.0, 0.1), (252.0, 1.1), (253.0, 20.8), (254.0, 90.0), (255.0, 16.8), (256.0, 4.9), (257.0, 0.6)]",3.5714285714285716
biological,"Cinnamic acid, (E)-, TMS derivative",C12H16O2Si,O=C(O[Si](C)(C)C)C=CC=1C=CC=CC1,,"InChI=1S/C12H16O2Si/c1-15(2,3)14-12(13)10-9-11-7-5-4-6-8-11/h4-10H,1-3H3/b10-9+",HEVXLPBSUCJVAQ-MDZDMXLPSA-N,220.091956282,,,,MS1,,positive,"[(15.0, 0.4), (27.0, 2.1), (29.0, 0.6), (38.0, 0.4), (39.0, 3.0), (40.0, 0.1), (43.0, 0.3), (51.0, 1.6), (52.0, 0.4), (53.0, 2.7), (54.0, 0.2), (55.0, 0.1), (58.0, 2.7), (59.0, 1.5), (60.0, 0.1), (62.0, 0.3), (63.0, 0.7), (64.0, 0.4), (66.0, 0.2), (71.0, 0.3), (72.0, 1.3), (73.0, 41.1), (74.0, 5.0), (75.0, 3.3), (76.0, 1.1), (77.0, 5.5), (78.0, 0.8), (79.0, 1.1), (80.0, 0.4), (87.0, 0.5), (88.0, 0.1), (89.0, 2.0), (90.0, 1.1), (91.0, 1.0), (92.0, 0.4), (93.0, 0.4), (102.0, 3.1), (103.0, 8.4), (104.0, 1.4), (105.0, 0.9), (114.0, 0.8), (116.0, 0.3), (117.0, 2.5), (118.0, 0.6), (119.0, 0.1), (129.0, 0.3), (130.0, 4.1), (131.0, 100.0), (132.0, 10.4), (133.0, 0.6), (152.0, 0.3), (164.0, 0.3), (175.0, 0.9), (176.0, 0.9), (177.0, 0.1), (189.0, 0.3), (190.0, 1.3), (191.0, 0.8), (192.0, 0.1), (201.0, 0.3), (203.0, 0.6), (204.0, 2.3), (205.0, 12.7), (206.0, 2.5), (207.0, 0.6), (218.0, 1.2), (219.0, 4.4), (220.0, 46.3), (221.0, 8.6), (222.0, 2.4), (223.0, 0.2)]",3.5714285714285716
biological,"Monoethyl succinate, TMS derivative",C9H18O4Si,O=C(OCC)CCC(=O)O[Si](C)(C)C,,"InChI=1S/C9H18O4Si/c1-5-12-8(10)6-7-9(11)13-14(2,3)4/h5-7H2,1-4H3",UXHNYNXKXHRDRI-UHFFFAOYSA-N,218.09743558600002,,,,MS1,,positive,"[(15.0, 1.8), (27.0, 3.1), (28.0, 1.0), (29.0, 68.9), (30.0, 1.4), (42.0, 1.7), (43.0, 0.5), (44.0, 1.1), (45.0, 0.6), (55.0, 2.9), (56.0, 4.5), (57.0, 2.4), (58.0, 8.5), (59.0, 2.4), (60.0, 0.5), (71.0, 0.1), (72.0, 1.8), (73.0, 100.0), (74.0, 15.0), (75.0, 4.3), (76.0, 0.3), (86.0, 0.2), (87.0, 1.4), (88.0, 0.5), (89.0, 3.3), (90.0, 1.1), (91.0, 0.1), (101.0, 1.3), (102.0, 1.9), (103.0, 0.6), (104.0, 0.1), (117.0, 14.4), (118.0, 2.6), (119.0, 0.6), (128.0, 0.3), (129.0, 20.0), (130.0, 3.3), (131.0, 3.1), (132.0, 1.3), (133.0, 0.2), (144.0, 0.4), (145.0, 12.4), (146.0, 4.0), (147.0, 0.8), (148.0, 0.1), (158.0, 0.2), (159.0, 1.4), (160.0, 0.1), (161.0, 0.1), (171.0, 0.4), (172.0, 1.5), (173.0, 9.5), (174.0, 3.2), (175.0, 1.0), (176.0, 0.1), (187.0, 2.1), (188.0, 4.6), (189.0, 3.1), (190.0, 3.0), (191.0, 0.4), (192.0, 0.1), (201.0, 1.9), (202.0, 6.0), (203.0, 38.1), (204.0, 5.5), (205.0, 1.8), (206.0, 0.1), (216.0, 0.9), (217.0, 10.1), (218.0, 52.7), (219.0, 8.2), (220.0, 2.7), (221.0, 0.2)]",3.5714285714285716
